customer_id,newsletter_opt_in,preferred_channel,language_code,load_date,record_source
2126,N,PHONE,en,2024-01-01,E2E-customer-prefs
2127,Y,SMS,fr,2024-01-01,E2E-customer-prefs
2128,N,SMS,de,2024-01-01,E2E-customer-prefs
2129,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
2130,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
2131,N,EMAIL,de,2024-01-01,E2E-customer-prefs
2132,Y,PHONE,es,2024-01-01,E2E-customer-prefs
2133,Y,PHONE,de,2024-01-01,E2E-customer-prefs
2134,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
2135,Y,SMS,en,2024-01-01,E2E-customer-prefs
2136,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
2137,N,PHONE,de,2024-01-01,E2E-customer-prefs
2138,N,SMS,de,2024-01-01,E2E-customer-prefs
2139,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2140,N,EMAIL,de,2024-01-01,E2E-customer-prefs
2141,Y,PHONE,es,2024-01-01,E2E-customer-prefs
2142,N,PHONE,en,2024-01-01,E2E-customer-prefs
2143,N,SMS,es,2024-01-01,E2E-customer-prefs
2144,N,PHONE,es,2024-01-01,E2E-customer-prefs
2145,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2146,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
2147,N,EMAIL,de,2024-01-01,E2E-customer-prefs
2148,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2149,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
2150,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2151,N,SMS,de,2024-01-01,E2E-customer-prefs
2152,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
2153,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
2154,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2155,Y,SMS,de,2024-01-01,E2E-customer-prefs
2156,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
2157,N,EMAIL,de,2024-01-01,E2E-customer-prefs
2158,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
2159,N,PHONE,de,2024-01-01,E2E-customer-prefs
2160,N,PHONE,es,2024-01-01,E2E-customer-prefs
2161,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
2162,N,SMS,es,2024-01-01,E2E-customer-prefs
2163,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2164,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2165,Y,SMS,de,2024-01-01,E2E-customer-prefs
2166,Y,SMS,en,2024-01-01,E2E-customer-prefs
2167,N,EMAIL,de,2024-01-01,E2E-customer-prefs
2168,Y,PHONE,de,2024-01-01,E2E-customer-prefs
2169,N,SMS,fr,2024-01-01,E2E-customer-prefs
2170,N,PHONE,fr,2024-01-01,E2E-customer-prefs
2171,Y,PHONE,de,2024-01-01,E2E-customer-prefs
2172,Y,SMS,es,2024-01-01,E2E-customer-prefs
2173,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
2174,N,PHONE,es,2024-01-01,E2E-customer-prefs
2175,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2176,Y,SMS,de,2024-01-01,E2E-customer-prefs
2177,N,PHONE,en,2024-01-01,E2E-customer-prefs
2178,N,PHONE,de,2024-01-01,E2E-customer-prefs
2179,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
2180,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2181,N,SMS,en,2024-01-01,E2E-customer-prefs
2182,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
2183,Y,PHONE,es,2024-01-01,E2E-customer-prefs
2184,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2185,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2186,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
2187,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2188,Y,PHONE,de,2024-01-01,E2E-customer-prefs
2189,N,PHONE,es,2024-01-01,E2E-customer-prefs
2190,Y,SMS,en,2024-01-01,E2E-customer-prefs
2191,N,PHONE,fr,2024-01-01,E2E-customer-prefs
2192,N,SMS,de,2024-01-01,E2E-customer-prefs
2193,N,SMS,de,2024-01-01,E2E-customer-prefs
2194,N,PHONE,fr,2024-01-01,E2E-customer-prefs
2195,N,EMAIL,en,2024-01-01,E2E-customer-prefs
2196,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
2197,N,PHONE,en,2024-01-01,E2E-customer-prefs
2198,N,PHONE,es,2024-01-01,E2E-customer-prefs
2199,N,EMAIL,de,2024-01-01,E2E-customer-prefs
2200,Y,PHONE,es,2024-01-01,E2E-customer-prefs
2201,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2202,N,SMS,fr,2024-01-01,E2E-customer-prefs
2203,Y,SMS,en,2024-01-01,E2E-customer-prefs
2204,Y,SMS,es,2024-01-01,E2E-customer-prefs
2205,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
2206,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
2207,N,PHONE,es,2024-01-01,E2E-customer-prefs
2208,N,SMS,de,2024-01-01,E2E-customer-prefs
2209,Y,SMS,en,2024-01-01,E2E-customer-prefs
2210,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
2211,N,PHONE,es,2024-01-01,E2E-customer-prefs
2212,Y,SMS,es,2024-01-01,E2E-customer-prefs
2213,Y,PHONE,de,2024-01-01,E2E-customer-prefs
2214,Y,SMS,de,2024-01-01,E2E-customer-prefs
2215,Y,PHONE,es,2024-01-01,E2E-customer-prefs
2216,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2217,N,EMAIL,en,2024-01-01,E2E-customer-prefs
2218,N,PHONE,es,2024-01-01,E2E-customer-prefs
2219,N,SMS,fr,2024-01-01,E2E-customer-prefs
2220,Y,SMS,en,2024-01-01,E2E-customer-prefs
2221,Y,PHONE,de,2024-01-01,E2E-customer-prefs
2222,N,EMAIL,en,2024-01-01,E2E-customer-prefs
2223,N,PHONE,fr,2024-01-01,E2E-customer-prefs
2224,Y,SMS,de,2024-01-01,E2E-customer-prefs
2225,N,SMS,es,2024-01-01,E2E-customer-prefs
2226,Y,SMS,es,2024-01-01,E2E-customer-prefs
2227,Y,SMS,es,2024-01-01,E2E-customer-prefs
2228,N,PHONE,fr,2024-01-01,E2E-customer-prefs
2229,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
2230,N,PHONE,en,2024-01-01,E2E-customer-prefs
2231,N,PHONE,en,2024-01-01,E2E-customer-prefs
2232,N,PHONE,de,2024-01-01,E2E-customer-prefs
2233,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
2234,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
2235,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2236,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
2237,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2238,N,SMS,es,2024-01-01,E2E-customer-prefs
2239,N,SMS,de,2024-01-01,E2E-customer-prefs
2240,N,PHONE,en,2024-01-01,E2E-customer-prefs
2241,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
2242,N,EMAIL,en,2024-01-01,E2E-customer-prefs
2243,N,PHONE,de,2024-01-01,E2E-customer-prefs
2244,Y,SMS,fr,2024-01-01,E2E-customer-prefs
2245,Y,PHONE,es,2024-01-01,E2E-customer-prefs
2246,Y,SMS,en,2024-01-01,E2E-customer-prefs
2247,N,PHONE,en,2024-01-01,E2E-customer-prefs
2248,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2249,N,SMS,fr,2024-01-01,E2E-customer-prefs
2250,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
2251,N,SMS,es,2024-01-01,E2E-customer-prefs
2252,N,SMS,de,2024-01-01,E2E-customer-prefs
2253,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2254,Y,SMS,en,2024-01-01,E2E-customer-prefs
2255,Y,SMS,en,2024-01-01,E2E-customer-prefs
2256,N,PHONE,de,2024-01-01,E2E-customer-prefs
2257,N,EMAIL,de,2024-01-01,E2E-customer-prefs
2258,Y,PHONE,de,2024-01-01,E2E-customer-prefs
2259,Y,PHONE,es,2024-01-01,E2E-customer-prefs
2260,N,SMS,de,2024-01-01,E2E-customer-prefs
2261,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
2262,N,PHONE,es,2024-01-01,E2E-customer-prefs
2263,Y,SMS,es,2024-01-01,E2E-customer-prefs
2264,Y,SMS,fr,2024-01-01,E2E-customer-prefs
2265,N,SMS,en,2024-01-01,E2E-customer-prefs
2266,Y,SMS,fr,2024-01-01,E2E-customer-prefs
2267,N,PHONE,de,2024-01-01,E2E-customer-prefs
2268,Y,SMS,en,2024-01-01,E2E-customer-prefs
2269,N,PHONE,es,2024-01-01,E2E-customer-prefs
2270,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
2271,N,PHONE,de,2024-01-01,E2E-customer-prefs
2272,N,EMAIL,en,2024-01-01,E2E-customer-prefs
2273,Y,SMS,fr,2024-01-01,E2E-customer-prefs
2274,N,SMS,de,2024-01-01,E2E-customer-prefs
2275,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2276,N,SMS,fr,2024-01-01,E2E-customer-prefs
2277,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
2278,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2279,N,PHONE,es,2024-01-01,E2E-customer-prefs
2280,Y,SMS,fr,2024-01-01,E2E-customer-prefs
2281,N,SMS,fr,2024-01-01,E2E-customer-prefs
2282,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
2283,N,SMS,en,2024-01-01,E2E-customer-prefs
2284,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
2285,N,PHONE,en,2024-01-01,E2E-customer-prefs
2286,Y,PHONE,es,2024-01-01,E2E-customer-prefs
2287,Y,PHONE,de,2024-01-01,E2E-customer-prefs
2288,Y,PHONE,de,2024-01-01,E2E-customer-prefs
2289,Y,SMS,de,2024-01-01,E2E-customer-prefs
2290,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
2291,Y,SMS,fr,2024-01-01,E2E-customer-prefs
2292,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2293,Y,SMS,en,2024-01-01,E2E-customer-prefs
2294,N,PHONE,en,2024-01-01,E2E-customer-prefs
2295,Y,SMS,en,2024-01-01,E2E-customer-prefs
2296,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
2297,Y,SMS,en,2024-01-01,E2E-customer-prefs
2298,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2299,N,SMS,fr,2024-01-01,E2E-customer-prefs
2300,N,PHONE,es,2024-01-01,E2E-customer-prefs
2301,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
2302,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
2303,Y,SMS,es,2024-01-01,E2E-customer-prefs
2304,N,SMS,en,2024-01-01,E2E-customer-prefs
2305,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2306,Y,SMS,es,2024-01-01,E2E-customer-prefs
2307,N,SMS,de,2024-01-01,E2E-customer-prefs
2308,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2309,Y,PHONE,de,2024-01-01,E2E-customer-prefs
2310,Y,SMS,fr,2024-01-01,E2E-customer-prefs
2311,Y,SMS,de,2024-01-01,E2E-customer-prefs
2312,N,PHONE,de,2024-01-01,E2E-customer-prefs
2313,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
2314,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
2315,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
2316,Y,PHONE,de,2024-01-01,E2E-customer-prefs
2317,N,SMS,es,2024-01-01,E2E-customer-prefs
2318,N,SMS,en,2024-01-01,E2E-customer-prefs
2319,N,SMS,de,2024-01-01,E2E-customer-prefs
2320,N,PHONE,en,2024-01-01,E2E-customer-prefs
2321,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
2322,N,EMAIL,de,2024-01-01,E2E-customer-prefs
2323,Y,PHONE,es,2024-01-01,E2E-customer-prefs
2324,N,PHONE,en,2024-01-01,E2E-customer-prefs
2325,N,SMS,de,2024-01-01,E2E-customer-prefs
2326,Y,PHONE,es,2024-01-01,E2E-customer-prefs
2327,Y,PHONE,de,2024-01-01,E2E-customer-prefs
2328,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
2329,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
2330,Y,SMS,es,2024-01-01,E2E-customer-prefs
2331,N,SMS,en,2024-01-01,E2E-customer-prefs
2332,Y,SMS,en,2024-01-01,E2E-customer-prefs
2333,Y,PHONE,de,2024-01-01,E2E-customer-prefs
2334,N,SMS,de,2024-01-01,E2E-customer-prefs
2335,N,PHONE,es,2024-01-01,E2E-customer-prefs
2336,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2337,N,PHONE,fr,2024-01-01,E2E-customer-prefs
2338,Y,SMS,en,2024-01-01,E2E-customer-prefs
2339,Y,SMS,de,2024-01-01,E2E-customer-prefs
2340,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2341,N,PHONE,en,2024-01-01,E2E-customer-prefs
2342,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
2343,N,SMS,es,2024-01-01,E2E-customer-prefs
2344,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
2345,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2346,N,PHONE,fr,2024-01-01,E2E-customer-prefs
2347,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
2348,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
2349,N,SMS,fr,2024-01-01,E2E-customer-prefs
2350,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
2351,N,SMS,es,2024-01-01,E2E-customer-prefs
2352,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
2353,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
2354,N,EMAIL,en,2024-01-01,E2E-customer-prefs
2355,N,EMAIL,de,2024-01-01,E2E-customer-prefs
2356,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
2357,N,PHONE,de,2024-01-01,E2E-customer-prefs
2358,N,SMS,fr,2024-01-01,E2E-customer-prefs
2359,N,PHONE,fr,2024-01-01,E2E-customer-prefs
2360,N,EMAIL,de,2024-01-01,E2E-customer-prefs
2361,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2362,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
2363,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
2364,N,PHONE,es,2024-01-01,E2E-customer-prefs
2365,N,PHONE,en,2024-01-01,E2E-customer-prefs
2366,N,SMS,es,2024-01-01,E2E-customer-prefs
2367,N,SMS,es,2024-01-01,E2E-customer-prefs
2368,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
2369,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2370,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
2371,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2372,Y,SMS,en,2024-01-01,E2E-customer-prefs
2373,Y,PHONE,es,2024-01-01,E2E-customer-prefs
2374,N,PHONE,es,2024-01-01,E2E-customer-prefs
2375,N,PHONE,fr,2024-01-01,E2E-customer-prefs
2376,Y,PHONE,de,2024-01-01,E2E-customer-prefs
2377,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
2378,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
2379,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
2380,Y,SMS,es,2024-01-01,E2E-customer-prefs
2381,N,SMS,fr,2024-01-01,E2E-customer-prefs
2382,N,SMS,de,2024-01-01,E2E-customer-prefs
2383,N,SMS,de,2024-01-01,E2E-customer-prefs
2384,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
2385,N,EMAIL,en,2024-01-01,E2E-customer-prefs
2386,Y,SMS,de,2024-01-01,E2E-customer-prefs
2387,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
2388,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
2389,N,PHONE,es,2024-01-01,E2E-customer-prefs
2390,N,EMAIL,en,2024-01-01,E2E-customer-prefs
2391,N,SMS,de,2024-01-01,E2E-customer-prefs
2392,Y,SMS,de,2024-01-01,E2E-customer-prefs
2393,N,SMS,en,2024-01-01,E2E-customer-prefs
2394,N,PHONE,fr,2024-01-01,E2E-customer-prefs
2395,Y,PHONE,de,2024-01-01,E2E-customer-prefs
2396,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
2397,Y,SMS,de,2024-01-01,E2E-customer-prefs
2398,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2399,N,PHONE,de,2024-01-01,E2E-customer-prefs
2400,N,PHONE,es,2024-01-01,E2E-customer-prefs
2401,N,PHONE,en,2024-01-01,E2E-customer-prefs
2402,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2403,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
2404,N,PHONE,de,2024-01-01,E2E-customer-prefs
2405,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2406,Y,PHONE,de,2024-01-01,E2E-customer-prefs
2407,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
2408,N,PHONE,en,2024-01-01,E2E-customer-prefs
2409,Y,PHONE,de,2024-01-01,E2E-customer-prefs
2410,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2411,N,PHONE,es,2024-01-01,E2E-customer-prefs
2412,Y,SMS,fr,2024-01-01,E2E-customer-prefs
2413,N,SMS,de,2024-01-01,E2E-customer-prefs
2414,N,PHONE,es,2024-01-01,E2E-customer-prefs
2415,Y,PHONE,es,2024-01-01,E2E-customer-prefs
2416,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
2417,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2418,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
2419,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2420,N,PHONE,en,2024-01-01,E2E-customer-prefs
2421,N,EMAIL,de,2024-01-01,E2E-customer-prefs
2422,Y,SMS,es,2024-01-01,E2E-customer-prefs
2423,N,PHONE,de,2024-01-01,E2E-customer-prefs
2424,Y,SMS,en,2024-01-01,E2E-customer-prefs
2425,N,SMS,en,2024-01-01,E2E-customer-prefs
2426,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2427,Y,PHONE,de,2024-01-01,E2E-customer-prefs
2428,N,PHONE,es,2024-01-01,E2E-customer-prefs
2429,Y,SMS,fr,2024-01-01,E2E-customer-prefs
2430,Y,SMS,de,2024-01-01,E2E-customer-prefs
2431,N,SMS,de,2024-01-01,E2E-customer-prefs
2432,Y,PHONE,de,2024-01-01,E2E-customer-prefs
2433,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
2434,Y,SMS,en,2024-01-01,E2E-customer-prefs
2435,N,EMAIL,de,2024-01-01,E2E-customer-prefs
2436,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
2437,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
2438,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2439,N,SMS,es,2024-01-01,E2E-customer-prefs
2440,N,SMS,es,2024-01-01,E2E-customer-prefs
2441,Y,SMS,fr,2024-01-01,E2E-customer-prefs
2442,N,SMS,es,2024-01-01,E2E-customer-prefs
2443,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
2444,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
2445,N,PHONE,en,2024-01-01,E2E-customer-prefs
2446,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2447,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
2448,Y,SMS,en,2024-01-01,E2E-customer-prefs
2449,Y,SMS,de,2024-01-01,E2E-customer-prefs
2450,N,SMS,es,2024-01-01,E2E-customer-prefs
2451,N,PHONE,de,2024-01-01,E2E-customer-prefs
2452,N,EMAIL,en,2024-01-01,E2E-customer-prefs
2453,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
2454,N,EMAIL,de,2024-01-01,E2E-customer-prefs
2455,N,SMS,fr,2024-01-01,E2E-customer-prefs
2456,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
2457,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2458,N,PHONE,fr,2024-01-01,E2E-customer-prefs
2459,N,SMS,es,2024-01-01,E2E-customer-prefs
2460,N,SMS,fr,2024-01-01,E2E-customer-prefs
2461,N,PHONE,en,2024-01-01,E2E-customer-prefs
2462,N,PHONE,en,2024-01-01,E2E-customer-prefs
2463,Y,PHONE,es,2024-01-01,E2E-customer-prefs
2464,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
2465,N,SMS,es,2024-01-01,E2E-customer-prefs
2466,N,PHONE,es,2024-01-01,E2E-customer-prefs
2467,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
2468,Y,SMS,fr,2024-01-01,E2E-customer-prefs
2469,N,PHONE,fr,2024-01-01,E2E-customer-prefs
2470,Y,PHONE,es,2024-01-01,E2E-customer-prefs
2471,Y,SMS,de,2024-01-01,E2E-customer-prefs
2472,N,PHONE,de,2024-01-01,E2E-customer-prefs
2473,N,EMAIL,en,2024-01-01,E2E-customer-prefs
2474,N,EMAIL,de,2024-01-01,E2E-customer-prefs
2475,N,SMS,fr,2024-01-01,E2E-customer-prefs
2476,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
2477,Y,SMS,fr,2024-01-01,E2E-customer-prefs
2478,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
2479,Y,SMS,de,2024-01-01,E2E-customer-prefs
2480,Y,SMS,es,2024-01-01,E2E-customer-prefs
2481,Y,SMS,en,2024-01-01,E2E-customer-prefs
2482,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
2483,Y,PHONE,es,2024-01-01,E2E-customer-prefs
2484,Y,PHONE,es,2024-01-01,E2E-customer-prefs
2485,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2486,Y,PHONE,de,2024-01-01,E2E-customer-prefs
2487,N,SMS,es,2024-01-01,E2E-customer-prefs
2488,N,PHONE,en,2024-01-01,E2E-customer-prefs
2489,N,SMS,de,2024-01-01,E2E-customer-prefs
2490,Y,SMS,en,2024-01-01,E2E-customer-prefs
2491,Y,PHONE,es,2024-01-01,E2E-customer-prefs
2492,Y,SMS,de,2024-01-01,E2E-customer-prefs
2493,Y,SMS,en,2024-01-01,E2E-customer-prefs
2494,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
2495,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
2496,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
2497,Y,SMS,de,2024-01-01,E2E-customer-prefs
2498,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
2499,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
2500,N,EMAIL,de,2024-01-01,E2E-customer-prefs
2501,N,SMS,en,2024-01-01,E2E-customer-prefs
2502,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2503,N,EMAIL,de,2024-01-01,E2E-customer-prefs
2504,Y,PHONE,de,2024-01-01,E2E-customer-prefs
2505,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2506,N,PHONE,de,2024-01-01,E2E-customer-prefs
2507,N,PHONE,fr,2024-01-01,E2E-customer-prefs
2508,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
2509,N,EMAIL,de,2024-01-01,E2E-customer-prefs
2510,N,PHONE,en,2024-01-01,E2E-customer-prefs
2511,N,EMAIL,en,2024-01-01,E2E-customer-prefs
2512,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
2513,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
2514,Y,PHONE,es,2024-01-01,E2E-customer-prefs
2515,N,EMAIL,de,2024-01-01,E2E-customer-prefs
2516,Y,SMS,es,2024-01-01,E2E-customer-prefs
2517,N,SMS,fr,2024-01-01,E2E-customer-prefs
2518,N,PHONE,de,2024-01-01,E2E-customer-prefs
2519,N,SMS,es,2024-01-01,E2E-customer-prefs
2520,N,PHONE,de,2024-01-01,E2E-customer-prefs
2521,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2522,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
2523,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
2524,N,PHONE,en,2024-01-01,E2E-customer-prefs
2525,Y,PHONE,es,2024-01-01,E2E-customer-prefs
2526,N,SMS,de,2024-01-01,E2E-customer-prefs
2527,N,EMAIL,de,2024-01-01,E2E-customer-prefs
2528,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2529,N,PHONE,en,2024-01-01,E2E-customer-prefs
2530,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
2531,N,PHONE,es,2024-01-01,E2E-customer-prefs
2532,N,SMS,es,2024-01-01,E2E-customer-prefs
2533,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
2534,N,PHONE,es,2024-01-01,E2E-customer-prefs
2535,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2536,N,SMS,de,2024-01-01,E2E-customer-prefs
2537,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
2538,N,SMS,es,2024-01-01,E2E-customer-prefs
2539,N,PHONE,es,2024-01-01,E2E-customer-prefs
2540,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
2541,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
2542,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2543,Y,SMS,en,2024-01-01,E2E-customer-prefs
2544,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
2545,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2546,Y,SMS,de,2024-01-01,E2E-customer-prefs
2547,Y,SMS,fr,2024-01-01,E2E-customer-prefs
2548,Y,PHONE,de,2024-01-01,E2E-customer-prefs
2549,Y,SMS,en,2024-01-01,E2E-customer-prefs
2550,N,SMS,fr,2024-01-01,E2E-customer-prefs
2551,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2552,N,EMAIL,en,2024-01-01,E2E-customer-prefs
2553,N,SMS,es,2024-01-01,E2E-customer-prefs
2554,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2555,N,EMAIL,de,2024-01-01,E2E-customer-prefs
2556,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2557,N,SMS,es,2024-01-01,E2E-customer-prefs
2558,Y,SMS,es,2024-01-01,E2E-customer-prefs
2559,N,EMAIL,es,2024-01-01,E2E-customer-prefs
2560,N,PHONE,es,2024-01-01,E2E-customer-prefs
2561,N,PHONE,de,2024-01-01,E2E-customer-prefs
2562,N,SMS,en,2024-01-01,E2E-customer-prefs
2563,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
2564,N,SMS,es,2024-01-01,E2E-customer-prefs
2565,Y,SMS,fr,2024-01-01,E2E-customer-prefs
2566,N,EMAIL,de,2024-01-01,E2E-customer-prefs
2567,N,SMS,es,2024-01-01,E2E-customer-prefs
2568,N,SMS,de,2024-01-01,E2E-customer-prefs
2569,Y,SMS,fr,2024-01-01,E2E-customer-prefs
2570,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
2571,N,PHONE,es,2024-01-01,E2E-customer-prefs
2572,N,SMS,es,2024-01-01,E2E-customer-prefs
2573,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2574,N,SMS,de,2024-01-01,E2E-customer-prefs
2575,N,PHONE,fr,2024-01-01,E2E-customer-prefs
2576,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
2577,Y,PHONE,en,2024-01-01,E2E-customer-prefs
2578,Y,SMS,en,2024-01-01,E2E-customer-prefs
2579,N,SMS,de,2024-01-01,E2E-customer-prefs
2580,Y,SMS,fr,2024-01-01,E2E-customer-prefs
