warehouse_id,product_id,stock_qty,reorder_point,load_date,record_source
56,P001044,82,355,2024-04-01,E2E-warehouse-product
95,P001007,4600,286,2024-04-01,E2E-warehouse-product
83,P001017,227,272,2024-04-01,E2E-warehouse-product
81,P001034,1626,90,2024-04-01,E2E-warehouse-product
57,P001029,23,402,2024-04-01,E2E-warehouse-product
69,P001023,2434,204,2024-04-01,E2E-warehouse-product
97,P001044,2358,493,2024-04-01,E2E-warehouse-product
100,P001032,1697,167,2024-04-01,E2E-warehouse-product
74,P001040,4634,390,2024-04-01,E2E-warehouse-product
83,P001034,699,263,2024-04-01,E2E-warehouse-product
66,P001032,1045,271,2024-04-01,E2E-warehouse-product
91,P001012,3919,372,2024-04-01,E2E-warehouse-product
54,P001040,2971,200,2024-04-01,E2E-warehouse-product
94,P001028,861,235,2024-04-01,E2E-warehouse-product
93,P001018,1277,342,2024-04-01,E2E-warehouse-product
77,P001042,1175,180,2024-04-01,E2E-warehouse-product
