warehouse_id,product_id,stock_qty,reorder_point,load_date,record_source
39,P000833,79,288,2024-01-01,E2E-warehouse-product
10,P000374,3293,201,2024-01-01,E2E-warehouse-product
37,P000306,1850,496,2024-01-01,E2E-warehouse-product
31,P000284,3974,160,2024-01-01,E2E-warehouse-product
10,P000782,2665,98,2024-01-01,E2E-warehouse-product
39,P000848,3919,266,2024-01-01,E2E-warehouse-product
35,P000982,4108,489,2024-01-01,E2E-warehouse-product
27,P000044,557,388,2024-01-01,E2E-warehouse-product
4,P000125,3573,74,2024-01-01,E2E-warehouse-product
21,P000438,2383,443,2024-01-01,E2E-warehouse-product
41,P000857,3744,468,2024-01-01,E2E-warehouse-product
12,P000233,1177,265,2024-01-01,E2E-warehouse-product
7,P000416,2331,272,2024-01-01,E2E-warehouse-product
25,P000199,3412,114,2024-01-01,E2E-warehouse-product
49,P000172,3314,70,2024-01-01,E2E-warehouse-product
14,P000037,2676,214,2024-01-01,E2E-warehouse-product
4,P000422,1639,63,2024-01-01,E2E-warehouse-product
43,P000473,3795,492,2024-01-01,E2E-warehouse-product
2,P000212,3016,289,2024-01-01,E2E-warehouse-product
48,P000630,504,444,2024-01-01,E2E-warehouse-product
39,P000124,2456,374,2024-01-01,E2E-warehouse-product
1,P000468,4395,73,2024-01-01,E2E-warehouse-product
13,P000837,970,112,2024-01-01,E2E-warehouse-product
10,P000941,2471,235,2024-01-01,E2E-warehouse-product
28,P000187,1281,112,2024-01-01,E2E-warehouse-product
44,P000273,1589,447,2024-01-01,E2E-warehouse-product
39,P000885,1432,71,2024-01-01,E2E-warehouse-product
17,P000703,4201,375,2024-01-01,E2E-warehouse-product
19,P000549,804,145,2024-01-01,E2E-warehouse-product
8,P000743,387,289,2024-01-01,E2E-warehouse-product
27,P000668,264,337,2024-01-01,E2E-warehouse-product
49,P000344,4836,454,2024-01-01,E2E-warehouse-product
28,P000073,4684,310,2024-01-01,E2E-warehouse-product
6,P000977,4219,208,2024-01-01,E2E-warehouse-product
48,P000351,338,482,2024-01-01,E2E-warehouse-product
45,P000641,2782,262,2024-01-01,E2E-warehouse-product
50,P000336,3851,319,2024-01-01,E2E-warehouse-product
8,P000078,1882,262,2024-01-01,E2E-warehouse-product
7,P000386,4634,73,2024-01-01,E2E-warehouse-product
48,P000536,2974,232,2024-01-01,E2E-warehouse-product
14,P000916,4460,133,2024-01-01,E2E-warehouse-product
50,P000323,2091,287,2024-01-01,E2E-warehouse-product
34,P000648,3526,202,2024-01-01,E2E-warehouse-product
45,P000747,3984,472,2024-01-01,E2E-warehouse-product
40,P000301,1503,332,2024-01-01,E2E-warehouse-product
8,P000553,4180,477,2024-01-01,E2E-warehouse-product
44,P000123,1053,483,2024-01-01,E2E-warehouse-product
32,P000036,193,375,2024-01-01,E2E-warehouse-product
16,P000663,2972,254,2024-01-01,E2E-warehouse-product
1,P000871,5000,350,2024-01-01,E2E-warehouse-product
49,P000296,3944,147,2024-01-01,E2E-warehouse-product
29,P000041,2276,491,2024-01-01,E2E-warehouse-product
22,P000091,4520,310,2024-01-01,E2E-warehouse-product
29,P000131,4285,334,2024-01-01,E2E-warehouse-product
6,P000790,4623,450,2024-01-01,E2E-warehouse-product
21,P000732,1971,376,2024-01-01,E2E-warehouse-product
1,P000003,1643,96,2024-01-01,E2E-warehouse-product
40,P000825,3918,465,2024-01-01,E2E-warehouse-product
1,P000818,3632,120,2024-01-01,E2E-warehouse-product
30,P000727,3041,466,2024-01-01,E2E-warehouse-product
34,P000953,2211,79,2024-01-01,E2E-warehouse-product
6,P000950,1382,86,2024-01-01,E2E-warehouse-product
42,P000607,342,365,2024-01-01,E2E-warehouse-product
45,P000911,2660,55,2024-01-01,E2E-warehouse-product
39,P000834,4336,423,2024-01-01,E2E-warehouse-product
34,P000595,4682,295,2024-01-01,E2E-warehouse-product
45,P000217,2127,483,2024-01-01,E2E-warehouse-product
13,P000122,534,416,2024-01-01,E2E-warehouse-product
25,P000957,1516,229,2024-01-01,E2E-warehouse-product
9,P000230,118,210,2024-01-01,E2E-warehouse-product
23,P000436,1521,72,2024-01-01,E2E-warehouse-product
35,P000295,3202,51,2024-01-01,E2E-warehouse-product
6,P000833,2700,493,2024-01-01,E2E-warehouse-product
35,P000115,1217,50,2024-01-01,E2E-warehouse-product
37,P000407,4899,388,2024-01-01,E2E-warehouse-product
23,P000097,3081,239,2024-01-01,E2E-warehouse-product
11,P000474,2263,84,2024-01-01,E2E-warehouse-product
39,P000247,3100,282,2024-01-01,E2E-warehouse-product
24,P000527,2638,164,2024-01-01,E2E-warehouse-product
34,P000310,996,165,2024-01-01,E2E-warehouse-product
42,P000969,1446,496,2024-01-01,E2E-warehouse-product
10,P000861,3028,58,2024-01-01,E2E-warehouse-product
17,P000863,4783,96,2024-01-01,E2E-warehouse-product
39,P000388,2642,114,2024-01-01,E2E-warehouse-product
12,P000883,3980,219,2024-01-01,E2E-warehouse-product
7,P000907,738,65,2024-01-01,E2E-warehouse-product
43,P000931,2458,482,2024-01-01,E2E-warehouse-product
42,P000419,74,223,2024-01-01,E2E-warehouse-product
33,P000516,3612,222,2024-01-01,E2E-warehouse-product
22,P000730,809,382,2024-01-01,E2E-warehouse-product
3,P000720,2249,63,2024-01-01,E2E-warehouse-product
34,P000379,1248,423,2024-01-01,E2E-warehouse-product
36,P000324,3472,460,2024-01-01,E2E-warehouse-product
2,P000708,2939,203,2024-01-01,E2E-warehouse-product
17,P000335,2,191,2024-01-01,E2E-warehouse-product
34,P000746,4112,366,2024-01-01,E2E-warehouse-product
41,P000732,391,429,2024-01-01,E2E-warehouse-product
31,P000960,4336,123,2024-01-01,E2E-warehouse-product
35,P000943,814,291,2024-01-01,E2E-warehouse-product
29,P000006,3420,411,2024-01-01,E2E-warehouse-product
8,P000004,1244,479,2024-01-01,E2E-warehouse-product
37,P000229,3615,72,2024-01-01,E2E-warehouse-product
9,P000869,4534,408,2024-01-01,E2E-warehouse-product
33,P000918,3937,312,2024-01-01,E2E-warehouse-product
34,P000420,2223,100,2024-01-01,E2E-warehouse-product
11,P000161,4256,436,2024-01-01,E2E-warehouse-product
50,P000534,3709,141,2024-01-01,E2E-warehouse-product
50,P000368,2785,454,2024-01-01,E2E-warehouse-product
3,P000732,4028,437,2024-01-01,E2E-warehouse-product
38,P000732,4072,80,2024-01-01,E2E-warehouse-product
21,P000995,3646,386,2024-01-01,E2E-warehouse-product
16,P000080,1415,302,2024-01-01,E2E-warehouse-product
2,P000980,751,292,2024-01-01,E2E-warehouse-product
37,P000464,4966,273,2024-01-01,E2E-warehouse-product
20,P000073,4504,321,2024-01-01,E2E-warehouse-product
34,P000535,1150,301,2024-01-01,E2E-warehouse-product
26,P000116,2676,450,2024-01-01,E2E-warehouse-product
20,P000213,3970,147,2024-01-01,E2E-warehouse-product
32,P000756,1121,332,2024-01-01,E2E-warehouse-product
13,P000532,3038,499,2024-01-01,E2E-warehouse-product
15,P000904,1673,132,2024-01-01,E2E-warehouse-product
18,P000914,2951,324,2024-01-01,E2E-warehouse-product
21,P000035,3632,130,2024-01-01,E2E-warehouse-product
10,P000310,1678,269,2024-01-01,E2E-warehouse-product
43,P000852,2834,287,2024-01-01,E2E-warehouse-product
40,P000607,1741,399,2024-01-01,E2E-warehouse-product
12,P000086,328,412,2024-01-01,E2E-warehouse-product
36,P000922,4953,136,2024-01-01,E2E-warehouse-product
16,P000354,4487,403,2024-01-01,E2E-warehouse-product
26,P000722,4680,453,2024-01-01,E2E-warehouse-product
12,P000510,1932,232,2024-01-01,E2E-warehouse-product
7,P000604,2093,407,2024-01-01,E2E-warehouse-product
10,P000381,4659,342,2024-01-01,E2E-warehouse-product
50,P000768,4602,370,2024-01-01,E2E-warehouse-product
50,P000531,426,488,2024-01-01,E2E-warehouse-product
13,P000289,2617,298,2024-01-01,E2E-warehouse-product
43,P000569,137,393,2024-01-01,E2E-warehouse-product
47,P000173,3270,224,2024-01-01,E2E-warehouse-product
9,P000923,1236,101,2024-01-01,E2E-warehouse-product
36,P000200,2308,226,2024-01-01,E2E-warehouse-product
23,P000217,720,81,2024-01-01,E2E-warehouse-product
20,P000064,3465,86,2024-01-01,E2E-warehouse-product
34,P000852,3411,358,2024-01-01,E2E-warehouse-product
38,P000720,2486,189,2024-01-01,E2E-warehouse-product
50,P000406,477,357,2024-01-01,E2E-warehouse-product
12,P000931,627,95,2024-01-01,E2E-warehouse-product
5,P000348,2549,356,2024-01-01,E2E-warehouse-product
1,P000116,4356,208,2024-01-01,E2E-warehouse-product
31,P000162,71,60,2024-01-01,E2E-warehouse-product
15,P000673,1633,166,2024-01-01,E2E-warehouse-product
19,P000760,700,308,2024-01-01,E2E-warehouse-product
12,P000106,474,424,2024-01-01,E2E-warehouse-product
47,P000247,2320,453,2024-01-01,E2E-warehouse-product
16,P000319,3720,142,2024-01-01,E2E-warehouse-product
22,P000600,888,67,2024-01-01,E2E-warehouse-product
24,P000525,279,470,2024-01-01,E2E-warehouse-product
2,P000602,1137,177,2024-01-01,E2E-warehouse-product
36,P000554,2941,70,2024-01-01,E2E-warehouse-product
41,P000444,3819,228,2024-01-01,E2E-warehouse-product
35,P000150,2745,416,2024-01-01,E2E-warehouse-product
22,P000101,1221,207,2024-01-01,E2E-warehouse-product
14,P000126,1565,117,2024-01-01,E2E-warehouse-product
37,P000489,2328,87,2024-01-01,E2E-warehouse-product
39,P000161,2882,455,2024-01-01,E2E-warehouse-product
11,P000395,1901,361,2024-01-01,E2E-warehouse-product
27,P000740,1218,133,2024-01-01,E2E-warehouse-product
48,P000733,1326,170,2024-01-01,E2E-warehouse-product
28,P000393,2611,147,2024-01-01,E2E-warehouse-product
2,P000639,3080,215,2024-01-01,E2E-warehouse-product
18,P000539,417,186,2024-01-01,E2E-warehouse-product
49,P000199,4812,416,2024-01-01,E2E-warehouse-product
37,P000460,4627,156,2024-01-01,E2E-warehouse-product
24,P000589,2477,185,2024-01-01,E2E-warehouse-product
48,P000395,193,161,2024-01-01,E2E-warehouse-product
44,P000685,3686,222,2024-01-01,E2E-warehouse-product
17,P000150,4477,151,2024-01-01,E2E-warehouse-product
33,P000333,3985,94,2024-01-01,E2E-warehouse-product
15,P000895,4564,128,2024-01-01,E2E-warehouse-product
9,P000420,4545,424,2024-01-01,E2E-warehouse-product
38,P000369,2592,454,2024-01-01,E2E-warehouse-product
9,P000506,4586,141,2024-01-01,E2E-warehouse-product
42,P000442,4775,241,2024-01-01,E2E-warehouse-product
21,P000101,2405,471,2024-01-01,E2E-warehouse-product
24,P000704,3130,269,2024-01-01,E2E-warehouse-product
17,P000851,4889,321,2024-01-01,E2E-warehouse-product
9,P000333,586,460,2024-01-01,E2E-warehouse-product
41,P000919,3677,87,2024-01-01,E2E-warehouse-product
2,P000298,4409,117,2024-01-01,E2E-warehouse-product
20,P000082,1188,250,2024-01-01,E2E-warehouse-product
7,P000634,2854,105,2024-01-01,E2E-warehouse-product
20,P000585,349,101,2024-01-01,E2E-warehouse-product
1,P000907,1342,442,2024-01-01,E2E-warehouse-product
38,P000368,3490,461,2024-01-01,E2E-warehouse-product
9,P000766,4980,373,2024-01-01,E2E-warehouse-product
46,P000632,1407,489,2024-01-01,E2E-warehouse-product
42,P000481,4146,446,2024-01-01,E2E-warehouse-product
7,P000772,121,282,2024-01-01,E2E-warehouse-product
19,P000495,2409,85,2024-01-01,E2E-warehouse-product
20,P000195,384,151,2024-01-01,E2E-warehouse-product
26,P000333,2945,187,2024-01-01,E2E-warehouse-product
42,P000079,1010,367,2024-01-01,E2E-warehouse-product
14,P000057,1283,118,2024-01-01,E2E-warehouse-product
45,P000106,1807,53,2024-01-01,E2E-warehouse-product
27,P000898,1432,109,2024-01-01,E2E-warehouse-product
48,P000344,1901,238,2024-01-01,E2E-warehouse-product
34,P000329,4891,480,2024-01-01,E2E-warehouse-product
31,P000257,623,386,2024-01-01,E2E-warehouse-product
8,P000487,3570,73,2024-01-01,E2E-warehouse-product
31,P000243,1706,162,2024-01-01,E2E-warehouse-product
11,P000660,86,300,2024-01-01,E2E-warehouse-product
13,P000688,898,158,2024-01-01,E2E-warehouse-product
42,P000208,832,156,2024-01-01,E2E-warehouse-product
5,P000744,1999,318,2024-01-01,E2E-warehouse-product
49,P000279,4030,121,2024-01-01,E2E-warehouse-product
27,P000415,4321,161,2024-01-01,E2E-warehouse-product
18,P000302,4347,170,2024-01-01,E2E-warehouse-product
30,P000785,2802,493,2024-01-01,E2E-warehouse-product
23,P000278,2508,478,2024-01-01,E2E-warehouse-product
13,P000696,4737,89,2024-01-01,E2E-warehouse-product
2,P000830,2840,185,2024-01-01,E2E-warehouse-product
2,P000108,3947,494,2024-01-01,E2E-warehouse-product
49,P000426,1024,451,2024-01-01,E2E-warehouse-product
34,P000676,2795,291,2024-01-01,E2E-warehouse-product
18,P000231,3021,416,2024-01-01,E2E-warehouse-product
15,P000768,3011,371,2024-01-01,E2E-warehouse-product
16,P000030,2831,363,2024-01-01,E2E-warehouse-product
33,P000402,3530,155,2024-01-01,E2E-warehouse-product
32,P000438,4053,187,2024-01-01,E2E-warehouse-product
7,P000268,3202,424,2024-01-01,E2E-warehouse-product
9,P000191,3434,113,2024-01-01,E2E-warehouse-product
44,P000475,1774,72,2024-01-01,E2E-warehouse-product
41,P000926,645,212,2024-01-01,E2E-warehouse-product
23,P000862,732,353,2024-01-01,E2E-warehouse-product
50,P000588,3680,67,2024-01-01,E2E-warehouse-product
38,P000544,1693,357,2024-01-01,E2E-warehouse-product
30,P000982,1537,360,2024-01-01,E2E-warehouse-product
38,P000242,2002,452,2024-01-01,E2E-warehouse-product
18,P000695,1795,170,2024-01-01,E2E-warehouse-product
37,P000293,4030,57,2024-01-01,E2E-warehouse-product
17,P000750,4336,154,2024-01-01,E2E-warehouse-product
49,P000637,1804,178,2024-01-01,E2E-warehouse-product
16,P000100,1855,121,2024-01-01,E2E-warehouse-product
26,P000666,929,263,2024-01-01,E2E-warehouse-product
38,P000937,1948,484,2024-01-01,E2E-warehouse-product
2,P000215,1950,490,2024-01-01,E2E-warehouse-product
25,P000291,2374,111,2024-01-01,E2E-warehouse-product
23,P000412,2261,171,2024-01-01,E2E-warehouse-product
42,P000814,3375,150,2024-01-01,E2E-warehouse-product
18,P000352,2616,229,2024-01-01,E2E-warehouse-product
24,P000789,1117,340,2024-01-01,E2E-warehouse-product
14,P000174,822,299,2024-01-01,E2E-warehouse-product
32,P000255,425,421,2024-01-01,E2E-warehouse-product
17,P000249,2162,345,2024-01-01,E2E-warehouse-product
40,P000374,1103,281,2024-01-01,E2E-warehouse-product
41,P000221,1939,478,2024-01-01,E2E-warehouse-product
28,P000127,4675,241,2024-01-01,E2E-warehouse-product
44,P000846,2466,335,2024-01-01,E2E-warehouse-product
28,P000009,3832,78,2024-01-01,E2E-warehouse-product
16,P000853,4289,335,2024-01-01,E2E-warehouse-product
6,P000433,4794,322,2024-01-01,E2E-warehouse-product
43,P000754,4511,480,2024-01-01,E2E-warehouse-product
12,P000624,1837,391,2024-01-01,E2E-warehouse-product
47,P000229,276,457,2024-01-01,E2E-warehouse-product
23,P000691,4604,232,2024-01-01,E2E-warehouse-product
31,P000946,621,65,2024-01-01,E2E-warehouse-product
17,P000880,712,170,2024-01-01,E2E-warehouse-product
21,P000995,3688,103,2024-01-01,E2E-warehouse-product
31,P000132,2138,262,2024-01-01,E2E-warehouse-product
38,P000939,4805,203,2024-01-01,E2E-warehouse-product
21,P000390,4864,131,2024-01-01,E2E-warehouse-product
36,P000378,910,408,2024-01-01,E2E-warehouse-product
36,P000299,3581,250,2024-01-01,E2E-warehouse-product
19,P000134,819,395,2024-01-01,E2E-warehouse-product
46,P000190,1550,300,2024-01-01,E2E-warehouse-product
2,P000813,2529,297,2024-01-01,E2E-warehouse-product
22,P000633,4038,256,2024-01-01,E2E-warehouse-product
27,P000166,2884,327,2024-01-01,E2E-warehouse-product
40,P000063,4751,121,2024-01-01,E2E-warehouse-product
42,P000206,3205,285,2024-01-01,E2E-warehouse-product
37,P000470,3095,200,2024-01-01,E2E-warehouse-product
12,P000782,1582,355,2024-01-01,E2E-warehouse-product
42,P000599,2759,474,2024-01-01,E2E-warehouse-product
7,P000023,3244,127,2024-01-01,E2E-warehouse-product
49,P000622,783,460,2024-01-01,E2E-warehouse-product
26,P000190,1386,355,2024-01-01,E2E-warehouse-product
30,P000880,4370,246,2024-01-01,E2E-warehouse-product
14,P000643,2436,353,2024-01-01,E2E-warehouse-product
24,P000897,4517,500,2024-01-01,E2E-warehouse-product
26,P000305,1114,63,2024-01-01,E2E-warehouse-product
47,P000327,4035,377,2024-01-01,E2E-warehouse-product
22,P000598,1972,227,2024-01-01,E2E-warehouse-product
27,P000443,805,308,2024-01-01,E2E-warehouse-product
20,P000275,2320,398,2024-01-01,E2E-warehouse-product
29,P000081,1881,497,2024-01-01,E2E-warehouse-product
25,P000047,3008,71,2024-01-01,E2E-warehouse-product
3,P000722,3658,327,2024-01-01,E2E-warehouse-product
36,P000590,3443,291,2024-01-01,E2E-warehouse-product
26,P000055,3534,253,2024-01-01,E2E-warehouse-product
14,P000390,1999,178,2024-01-01,E2E-warehouse-product
41,P000408,4495,228,2024-01-01,E2E-warehouse-product
13,P000481,1196,132,2024-01-01,E2E-warehouse-product
9,P000611,4139,211,2024-01-01,E2E-warehouse-product
47,P000133,4560,155,2024-01-01,E2E-warehouse-product
24,P001000,4939,141,2024-01-01,E2E-warehouse-product
38,P000593,3248,240,2024-01-01,E2E-warehouse-product
39,P000127,1247,302,2024-01-01,E2E-warehouse-product
3,P000641,3233,194,2024-01-01,E2E-warehouse-product
44,P000427,3010,157,2024-01-01,E2E-warehouse-product
4,P000978,1278,186,2024-01-01,E2E-warehouse-product
34,P000391,3606,353,2024-01-01,E2E-warehouse-product
47,P000217,518,104,2024-01-01,E2E-warehouse-product
22,P000502,490,359,2024-01-01,E2E-warehouse-product
29,P000332,763,271,2024-01-01,E2E-warehouse-product
25,P000269,165,459,2024-01-01,E2E-warehouse-product
42,P000490,2254,116,2024-01-01,E2E-warehouse-product
32,P000291,1874,291,2024-01-01,E2E-warehouse-product
30,P000468,3221,466,2024-01-01,E2E-warehouse-product
13,P000418,4823,355,2024-01-01,E2E-warehouse-product
11,P000230,2555,453,2024-01-01,E2E-warehouse-product
13,P000651,2415,186,2024-01-01,E2E-warehouse-product
25,P000861,1522,457,2024-01-01,E2E-warehouse-product
1,P000014,188,153,2024-01-01,E2E-warehouse-product
24,P000780,3419,311,2024-01-01,E2E-warehouse-product
24,P000179,4720,290,2024-01-01,E2E-warehouse-product
17,P000826,97,460,2024-01-01,E2E-warehouse-product
34,P000114,85,118,2024-01-01,E2E-warehouse-product
16,P000411,2707,396,2024-01-01,E2E-warehouse-product
38,P000632,1433,58,2024-01-01,E2E-warehouse-product
31,P000336,1659,161,2024-01-01,E2E-warehouse-product
32,P000040,3165,322,2024-01-01,E2E-warehouse-product
23,P000290,2435,359,2024-01-01,E2E-warehouse-product
50,P000903,3708,137,2024-01-01,E2E-warehouse-product
4,P000829,3739,67,2024-01-01,E2E-warehouse-product
49,P000793,4929,89,2024-01-01,E2E-warehouse-product
2,P000065,61,188,2024-01-01,E2E-warehouse-product
25,P000326,1006,172,2024-01-01,E2E-warehouse-product
9,P000298,2969,306,2024-01-01,E2E-warehouse-product
20,P000628,220,84,2024-01-01,E2E-warehouse-product
29,P000348,1562,411,2024-01-01,E2E-warehouse-product
21,P000628,3835,312,2024-01-01,E2E-warehouse-product
34,P000004,4835,471,2024-01-01,E2E-warehouse-product
20,P000147,3583,263,2024-01-01,E2E-warehouse-product
20,P000682,1592,323,2024-01-01,E2E-warehouse-product
2,P000600,2762,266,2024-01-01,E2E-warehouse-product
20,P000115,1811,104,2024-01-01,E2E-warehouse-product
17,P000840,962,405,2024-01-01,E2E-warehouse-product
11,P000471,1124,141,2024-01-01,E2E-warehouse-product
8,P000482,3091,339,2024-01-01,E2E-warehouse-product
9,P000261,4974,183,2024-01-01,E2E-warehouse-product
13,P000731,1352,486,2024-01-01,E2E-warehouse-product
41,P000688,2285,382,2024-01-01,E2E-warehouse-product
12,P000536,691,88,2024-01-01,E2E-warehouse-product
27,P000604,2629,232,2024-01-01,E2E-warehouse-product
19,P000879,57,115,2024-01-01,E2E-warehouse-product
48,P000459,4065,343,2024-01-01,E2E-warehouse-product
7,P000720,2465,246,2024-01-01,E2E-warehouse-product
6,P000891,4580,469,2024-01-01,E2E-warehouse-product
8,P000136,2926,224,2024-01-01,E2E-warehouse-product
28,P000164,4504,170,2024-01-01,E2E-warehouse-product
31,P000945,3102,275,2024-01-01,E2E-warehouse-product
13,P000959,812,348,2024-01-01,E2E-warehouse-product
20,P000441,4834,101,2024-01-01,E2E-warehouse-product
45,P000678,3468,224,2024-01-01,E2E-warehouse-product
42,P000496,3004,252,2024-01-01,E2E-warehouse-product
8,P000742,2939,212,2024-01-01,E2E-warehouse-product
27,P000087,4751,161,2024-01-01,E2E-warehouse-product
4,P000413,266,153,2024-01-01,E2E-warehouse-product
35,P000785,3910,358,2024-01-01,E2E-warehouse-product
11,P000289,235,229,2024-01-01,E2E-warehouse-product
21,P000185,2068,453,2024-01-01,E2E-warehouse-product
36,P000651,1904,362,2024-01-01,E2E-warehouse-product
29,P000630,1636,371,2024-01-01,E2E-warehouse-product
44,P000532,4715,367,2024-01-01,E2E-warehouse-product
40,P000690,2909,263,2024-01-01,E2E-warehouse-product
21,P000174,2785,269,2024-01-01,E2E-warehouse-product
23,P000132,2469,237,2024-01-01,E2E-warehouse-product
5,P000678,1196,331,2024-01-01,E2E-warehouse-product
4,P000303,753,176,2024-01-01,E2E-warehouse-product
7,P000072,1164,57,2024-01-01,E2E-warehouse-product
7,P000580,623,479,2024-01-01,E2E-warehouse-product
10,P000200,3117,201,2024-01-01,E2E-warehouse-product
40,P000340,612,265,2024-01-01,E2E-warehouse-product
26,P000916,454,228,2024-01-01,E2E-warehouse-product
19,P000990,922,496,2024-01-01,E2E-warehouse-product
37,P000107,4230,308,2024-01-01,E2E-warehouse-product
17,P000070,1418,85,2024-01-01,E2E-warehouse-product
3,P000560,3713,301,2024-01-01,E2E-warehouse-product
21,P000365,2871,459,2024-01-01,E2E-warehouse-product
26,P000025,1161,104,2024-01-01,E2E-warehouse-product
15,P000931,403,227,2024-01-01,E2E-warehouse-product
25,P000361,3964,381,2024-01-01,E2E-warehouse-product
22,P000447,2040,135,2024-01-01,E2E-warehouse-product
4,P000230,2544,245,2024-01-01,E2E-warehouse-product
36,P000444,4712,138,2024-01-01,E2E-warehouse-product
37,P000426,301,75,2024-01-01,E2E-warehouse-product
48,P000827,4810,419,2024-01-01,E2E-warehouse-product
14,P000246,3441,404,2024-01-01,E2E-warehouse-product
31,P000355,2989,312,2024-01-01,E2E-warehouse-product
46,P000552,3204,195,2024-01-01,E2E-warehouse-product
35,P000740,2359,462,2024-01-01,E2E-warehouse-product
30,P000970,339,271,2024-01-01,E2E-warehouse-product
41,P000718,4903,327,2024-01-01,E2E-warehouse-product
35,P000324,816,275,2024-01-01,E2E-warehouse-product
40,P000996,245,140,2024-01-01,E2E-warehouse-product
11,P000991,4018,444,2024-01-01,E2E-warehouse-product
27,P000765,2483,289,2024-01-01,E2E-warehouse-product
23,P000814,4396,73,2024-01-01,E2E-warehouse-product
40,P000776,1121,371,2024-01-01,E2E-warehouse-product
36,P000577,168,89,2024-01-01,E2E-warehouse-product
33,P000924,1341,115,2024-01-01,E2E-warehouse-product
1,P000852,830,247,2024-01-01,E2E-warehouse-product
38,P000989,4023,443,2024-01-01,E2E-warehouse-product
49,P000429,2973,443,2024-01-01,E2E-warehouse-product
16,P000560,1655,352,2024-01-01,E2E-warehouse-product
19,P000081,2591,467,2024-01-01,E2E-warehouse-product
18,P000076,81,431,2024-01-01,E2E-warehouse-product
25,P000437,3539,392,2024-01-01,E2E-warehouse-product
35,P000055,2255,373,2024-01-01,E2E-warehouse-product
17,P000088,1866,316,2024-01-01,E2E-warehouse-product
12,P000214,2890,362,2024-01-01,E2E-warehouse-product
28,P000721,47,90,2024-01-01,E2E-warehouse-product
20,P000015,992,348,2024-01-01,E2E-warehouse-product
4,P000687,4501,245,2024-01-01,E2E-warehouse-product
45,P000207,1757,106,2024-01-01,E2E-warehouse-product
14,P000479,4723,289,2024-01-01,E2E-warehouse-product
3,P000805,4297,448,2024-01-01,E2E-warehouse-product
45,P000623,4901,260,2024-01-01,E2E-warehouse-product
6,P000308,3890,487,2024-01-01,E2E-warehouse-product
24,P000873,1150,67,2024-01-01,E2E-warehouse-product
1,P000709,3809,196,2024-01-01,E2E-warehouse-product
1,P000781,822,112,2024-01-01,E2E-warehouse-product
35,P000088,753,374,2024-01-01,E2E-warehouse-product
32,P000503,3385,352,2024-01-01,E2E-warehouse-product
42,P000918,3344,107,2024-01-01,E2E-warehouse-product
7,P000068,3810,326,2024-01-01,E2E-warehouse-product
25,P000259,341,417,2024-01-01,E2E-warehouse-product
35,P000866,40,284,2024-01-01,E2E-warehouse-product
25,P000616,348,434,2024-01-01,E2E-warehouse-product
47,P000883,4325,346,2024-01-01,E2E-warehouse-product
35,P000782,4901,207,2024-01-01,E2E-warehouse-product
25,P000635,4239,216,2024-01-01,E2E-warehouse-product
10,P000657,3949,119,2024-01-01,E2E-warehouse-product
42,P000036,3289,363,2024-01-01,E2E-warehouse-product
45,P000902,1468,133,2024-01-01,E2E-warehouse-product
34,P000467,1880,154,2024-01-01,E2E-warehouse-product
42,P000676,4153,335,2024-01-01,E2E-warehouse-product
17,P000060,21,387,2024-01-01,E2E-warehouse-product
36,P000695,1265,169,2024-01-01,E2E-warehouse-product
7,P000699,1650,341,2024-01-01,E2E-warehouse-product
12,P000894,2353,81,2024-01-01,E2E-warehouse-product
26,P000965,3680,452,2024-01-01,E2E-warehouse-product
50,P000326,852,182,2024-01-01,E2E-warehouse-product
26,P000596,2198,348,2024-01-01,E2E-warehouse-product
13,P000994,2260,113,2024-01-01,E2E-warehouse-product
34,P000858,119,487,2024-01-01,E2E-warehouse-product
14,P000405,2522,170,2024-01-01,E2E-warehouse-product
1,P000330,1472,207,2024-01-01,E2E-warehouse-product
39,P000788,1029,81,2024-01-01,E2E-warehouse-product
24,P000442,368,203,2024-01-01,E2E-warehouse-product
19,P000012,4983,91,2024-01-01,E2E-warehouse-product
40,P000854,1649,212,2024-01-01,E2E-warehouse-product
36,P000952,763,179,2024-01-01,E2E-warehouse-product
12,P000221,3841,368,2024-01-01,E2E-warehouse-product
41,P000123,4001,216,2024-01-01,E2E-warehouse-product
49,P000657,4258,489,2024-01-01,E2E-warehouse-product
19,P000836,1009,480,2024-01-01,E2E-warehouse-product
6,P000146,3318,147,2024-01-01,E2E-warehouse-product
11,P000334,1432,147,2024-01-01,E2E-warehouse-product
15,P000925,460,230,2024-01-01,E2E-warehouse-product
36,P000040,2574,138,2024-01-01,E2E-warehouse-product
44,P000833,1119,83,2024-01-01,E2E-warehouse-product
38,P000527,120,343,2024-01-01,E2E-warehouse-product
39,P000671,3103,109,2024-01-01,E2E-warehouse-product
28,P000066,1900,233,2024-01-01,E2E-warehouse-product
46,P000929,299,108,2024-01-01,E2E-warehouse-product
25,P000482,2166,246,2024-01-01,E2E-warehouse-product
30,P000860,2927,329,2024-01-01,E2E-warehouse-product
28,P000630,496,174,2024-01-01,E2E-warehouse-product
14,P000064,1078,429,2024-01-01,E2E-warehouse-product
22,P000699,2272,319,2024-01-01,E2E-warehouse-product
46,P000329,4558,451,2024-01-01,E2E-warehouse-product
15,P000108,324,323,2024-01-01,E2E-warehouse-product
45,P000321,3246,413,2024-01-01,E2E-warehouse-product
49,P000992,99,191,2024-01-01,E2E-warehouse-product
5,P000275,1739,309,2024-01-01,E2E-warehouse-product
