order_id,product_id,line_number,quantity,unit_price,discount_pct,load_date,record_source
O100166,P000989,1,3,285.88,0.09,2024-03-01,E2E-order-line
O100166,P000441,2,3,180.27,0.15,2024-03-01,E2E-order-line
O100167,P000180,1,5,356.25,0.09,2024-03-01,E2E-order-line
O100167,P000832,2,4,472.23,0.1,2024-03-01,E2E-order-line
O100168,P000799,1,3,402.19,0.02,2024-03-01,E2E-order-line
O100169,P000620,1,4,293.17,0.0,2024-03-01,E2E-order-line
O100169,P000287,2,4,473.07,0.05,2024-03-01,E2E-order-line
O100169,P000578,3,2,231.3,0.19,2024-03-01,E2E-order-line
O100170,P000927,1,5,304.16,0.23,2024-03-01,E2E-order-line
O100170,P000376,2,2,390.64,0.14,2024-03-01,E2E-order-line
O100171,P000268,1,4,289.41,0.03,2024-03-01,E2E-order-line
O100171,P000724,2,4,206.75,0.16,2024-03-01,E2E-order-line
O100171,P000691,3,3,55.33,0.05,2024-03-01,E2E-order-line
O100171,P000062,4,5,100.92,0.06,2024-03-01,E2E-order-line
O100172,P000001,1,5,179.24,0.05,2024-03-01,E2E-order-line
O100172,P000872,2,3,224.95,0.16,2024-03-01,E2E-order-line
O100172,P000351,3,4,32.59,0.24,2024-03-01,E2E-order-line
O100173,P000340,1,2,136.16,0.11,2024-03-01,E2E-order-line
O100173,P000441,2,4,288.91,0.01,2024-03-01,E2E-order-line
O100173,P000937,3,1,203.3,0.17,2024-03-01,E2E-order-line
O100174,P000349,1,2,117.96,0.22,2024-03-01,E2E-order-line
O100174,P000308,2,4,57.28,0.07,2024-03-01,E2E-order-line
O100174,P000441,3,1,408.42,0.04,2024-03-01,E2E-order-line
O100175,P000730,1,2,322.93,0.1,2024-03-01,E2E-order-line
O100175,P000859,2,3,107.78,0.2,2024-03-01,E2E-order-line
O100176,P000121,1,1,109.95,0.12,2024-03-01,E2E-order-line
O100177,P000987,1,3,135.91,0.24,2024-03-01,E2E-order-line
O100178,P000287,1,5,7.41,0.09,2024-03-01,E2E-order-line
O100179,P000974,1,1,446.25,0.17,2024-03-01,E2E-order-line
O100179,P000210,2,5,290.57,0.21,2024-03-01,E2E-order-line
O100179,P000550,3,5,494.78,0.21,2024-03-01,E2E-order-line
O100179,P000707,4,1,178.55,0.25,2024-03-01,E2E-order-line
O100180,P001009,1,3,246.75,0.02,2024-03-01,E2E-order-line
O100180,P000471,2,2,32.58,0.21,2024-03-01,E2E-order-line
O100180,P000977,3,5,470.1,0.17,2024-03-01,E2E-order-line
O100181,P001029,1,4,467.79,0.07,2024-03-01,E2E-order-line
O100181,P000145,2,5,452.85,0.18,2024-03-01,E2E-order-line
O100181,P000161,3,1,223.56,0.25,2024-03-01,E2E-order-line
O100182,P000925,1,3,43.1,0.19,2024-03-01,E2E-order-line
O100182,P000174,2,4,232.53,0.11,2024-03-01,E2E-order-line
O100183,P000255,1,3,491.0,0.17,2024-03-01,E2E-order-line
O100184,P000045,1,2,87.4,0.25,2024-03-01,E2E-order-line
O100184,P000734,2,5,115.9,0.16,2024-03-01,E2E-order-line
O100184,P000999,3,1,439.32,0.03,2024-03-01,E2E-order-line
O100185,P000507,1,1,296.82,0.15,2024-03-01,E2E-order-line
O100185,P000646,2,3,402.56,0.13,2024-03-01,E2E-order-line
O100185,P000928,3,5,325.98,0.23,2024-03-01,E2E-order-line
O100185,P000143,4,4,433.32,0.12,2024-03-01,E2E-order-line
O100186,P000103,1,2,206.99,0.24,2024-03-01,E2E-order-line
O100186,P000717,2,3,24.85,0.16,2024-03-01,E2E-order-line
O100186,P000709,3,1,45.46,0.08,2024-03-01,E2E-order-line
O100186,P000033,4,1,373.14,0.13,2024-03-01,E2E-order-line
O100187,P000773,1,5,127.54,0.08,2024-03-01,E2E-order-line
O100187,P000758,2,2,403.14,0.06,2024-03-01,E2E-order-line
O100187,P000662,3,3,197.25,0.22,2024-03-01,E2E-order-line
O100188,P000344,1,5,135.23,0.08,2024-03-01,E2E-order-line
O100188,P000016,2,2,420.83,0.13,2024-03-01,E2E-order-line
O100188,P000578,3,5,37.71,0.04,2024-03-01,E2E-order-line
O100188,P000936,4,3,21.38,0.1,2024-03-01,E2E-order-line
O100189,P000009,1,5,380.06,0.23,2024-03-01,E2E-order-line
O100189,P000758,2,5,220.85,0.21,2024-03-01,E2E-order-line
O100190,P000844,1,2,381.43,0.2,2024-03-01,E2E-order-line
O100190,P000983,2,4,232.5,0.09,2024-03-01,E2E-order-line
O100190,P000887,3,5,251.28,0.22,2024-03-01,E2E-order-line
O100191,P000208,1,2,441.08,0.21,2024-03-01,E2E-order-line
O100191,P000783,2,5,350.69,0.04,2024-03-01,E2E-order-line
O100191,P000189,3,5,183.81,0.23,2024-03-01,E2E-order-line
O100192,P000109,1,3,227.37,0.04,2024-03-01,E2E-order-line
O100192,P000101,2,5,314.07,0.17,2024-03-01,E2E-order-line
O100192,P000837,3,4,342.56,0.07,2024-03-01,E2E-order-line
O100192,P000250,4,1,176.57,0.15,2024-03-01,E2E-order-line
O100193,P000310,1,3,412.22,0.04,2024-03-01,E2E-order-line
O100194,P000028,1,1,301.02,0.06,2024-03-01,E2E-order-line
O100194,P000594,2,3,429.39,0.22,2024-03-01,E2E-order-line
O100194,P000659,3,4,78.97,0.12,2024-03-01,E2E-order-line
O100195,P000839,1,4,498.87,0.01,2024-03-01,E2E-order-line
O100196,P000996,1,2,199.17,0.05,2024-03-01,E2E-order-line
O100197,P000999,1,4,366.42,0.03,2024-03-01,E2E-order-line
O100198,P000173,1,2,216.81,0.24,2024-03-01,E2E-order-line
O100198,P000298,2,3,377.43,0.07,2024-03-01,E2E-order-line
O100199,P000168,1,3,487.65,0.23,2024-03-01,E2E-order-line
O100199,P000080,2,3,423.43,0.2,2024-03-01,E2E-order-line
O100200,P000949,1,2,494.78,0.1,2024-03-01,E2E-order-line
O100200,P000519,2,4,349.64,0.14,2024-03-01,E2E-order-line
O100201,P000740,1,1,92.22,0.08,2024-03-01,E2E-order-line
O100201,P000638,2,1,332.94,0.15,2024-03-01,E2E-order-line
O100201,P000776,3,3,114.59,0.24,2024-03-01,E2E-order-line
O100202,P000307,1,2,198.24,0.09,2024-03-01,E2E-order-line
O100202,P000771,2,3,313.29,0.24,2024-03-01,E2E-order-line
O100202,P001005,3,3,310.32,0.09,2024-03-01,E2E-order-line
O100203,P000724,1,3,170.23,0.11,2024-03-01,E2E-order-line
O100203,P000728,2,4,376.92,0.06,2024-03-01,E2E-order-line
O100203,P000360,3,3,235.93,0.05,2024-03-01,E2E-order-line
O100204,P000769,1,3,462.73,0.15,2024-03-01,E2E-order-line
O100204,P000539,2,1,141.89,0.0,2024-03-01,E2E-order-line
O100205,P000735,1,3,342.03,0.0,2024-03-01,E2E-order-line
O100205,P000106,2,1,164.89,0.06,2024-03-01,E2E-order-line
O100205,P001040,3,2,485.51,0.18,2024-03-01,E2E-order-line
O100205,P000080,4,4,209.89,0.19,2024-03-01,E2E-order-line
O100206,P000886,1,2,398.59,0.06,2024-03-01,E2E-order-line
O100206,P000369,2,2,353.19,0.2,2024-03-01,E2E-order-line
O100207,P000223,1,4,404.33,0.1,2024-03-01,E2E-order-line
O100207,P000790,2,5,161.08,0.0,2024-03-01,E2E-order-line
O100207,P000032,3,3,352.38,0.2,2024-03-01,E2E-order-line
O100207,P000016,4,4,478.44,0.16,2024-03-01,E2E-order-line
O100208,P000043,1,4,440.9,0.06,2024-03-01,E2E-order-line
O100208,P000180,2,1,336.24,0.04,2024-03-01,E2E-order-line
O100209,P000065,1,5,302.99,0.04,2024-03-01,E2E-order-line
O100209,P000267,2,5,234.66,0.12,2024-03-01,E2E-order-line
O100209,P000549,3,2,481.57,0.09,2024-03-01,E2E-order-line
O100209,P000161,4,4,172.6,0.21,2024-03-01,E2E-order-line
O100210,P000579,1,2,30.6,0.06,2024-03-01,E2E-order-line
O100210,P000487,2,2,160.34,0.12,2024-03-01,E2E-order-line
O100211,P000214,1,1,106.78,0.24,2024-03-01,E2E-order-line
O100211,P001019,2,2,383.97,0.06,2024-03-01,E2E-order-line
O100211,P000832,3,5,363.3,0.12,2024-03-01,E2E-order-line
O100211,P000207,4,2,460.57,0.21,2024-03-01,E2E-order-line
O100212,P000123,1,2,86.35,0.14,2024-03-01,E2E-order-line
O100212,P000395,2,5,493.74,0.21,2024-03-01,E2E-order-line
O100212,P000178,3,5,272.43,0.03,2024-03-01,E2E-order-line
O100212,P000373,4,5,112.61,0.09,2024-03-01,E2E-order-line
O100213,P000948,1,4,271.31,0.25,2024-03-01,E2E-order-line
O100214,P000061,1,2,300.29,0.06,2024-03-01,E2E-order-line
O100215,P000728,1,2,105.35,0.05,2024-03-01,E2E-order-line
O100215,P000531,2,1,260.09,0.07,2024-03-01,E2E-order-line
O100215,P001022,3,5,235.98,0.03,2024-03-01,E2E-order-line
O100216,P000480,1,4,401.16,0.19,2024-03-01,E2E-order-line
O100216,P000729,2,1,21.15,0.13,2024-03-01,E2E-order-line
O100216,P000065,3,2,167.35,0.03,2024-03-01,E2E-order-line
O100216,P000395,4,3,156.91,0.14,2024-03-01,E2E-order-line
O100217,P000401,1,3,414.69,0.14,2024-03-01,E2E-order-line
O100217,P000310,2,5,266.71,0.25,2024-03-01,E2E-order-line
O100218,P000309,1,5,297.31,0.21,2024-03-01,E2E-order-line
O100218,P000287,2,1,269.55,0.12,2024-03-01,E2E-order-line
O100219,P000872,1,1,105.39,0.2,2024-03-01,E2E-order-line
O100219,P000599,2,5,402.49,0.14,2024-03-01,E2E-order-line
O100220,P000311,1,5,283.44,0.0,2024-03-01,E2E-order-line
O100220,P000117,2,2,296.76,0.11,2024-03-01,E2E-order-line
O100221,P000296,1,4,497.08,0.11,2024-03-01,E2E-order-line
O100221,P000440,2,3,446.04,0.13,2024-03-01,E2E-order-line
O100222,P000791,1,2,218.72,0.2,2024-03-01,E2E-order-line
O100223,P000888,1,4,312.35,0.09,2024-03-01,E2E-order-line
O100223,P000676,2,3,50.68,0.17,2024-03-01,E2E-order-line
O100223,P001022,3,4,269.87,0.21,2024-03-01,E2E-order-line
O100223,P000161,4,4,156.08,0.08,2024-03-01,E2E-order-line
O100224,P000302,1,4,343.79,0.12,2024-03-01,E2E-order-line
O100224,P000225,2,1,211.46,0.1,2024-03-01,E2E-order-line
O100224,P000804,3,4,150.81,0.14,2024-03-01,E2E-order-line
O100224,P000690,4,1,456.8,0.18,2024-03-01,E2E-order-line
O100225,P000461,1,5,401.84,0.01,2024-03-01,E2E-order-line
O100225,P000036,2,2,228.61,0.22,2024-03-01,E2E-order-line
O100225,P000285,3,3,12.33,0.22,2024-03-01,E2E-order-line
O100225,P000603,4,3,210.87,0.19,2024-03-01,E2E-order-line
O100226,P000953,1,5,149.47,0.12,2024-03-01,E2E-order-line
O100226,P000299,2,3,23.59,0.17,2024-03-01,E2E-order-line
O100226,P000012,3,4,394.89,0.14,2024-03-01,E2E-order-line
O100227,P000453,1,5,176.29,0.0,2024-03-01,E2E-order-line
O100227,P000307,2,3,166.81,0.2,2024-03-01,E2E-order-line
O100227,P000659,3,5,319.94,0.23,2024-03-01,E2E-order-line
O100227,P000974,4,3,6.69,0.0,2024-03-01,E2E-order-line
O100228,P000385,1,5,417.36,0.23,2024-03-01,E2E-order-line
O100228,P000655,2,2,403.33,0.0,2024-03-01,E2E-order-line
O100228,P000635,3,2,15.02,0.2,2024-03-01,E2E-order-line
O100229,P000565,1,1,82.94,0.24,2024-03-01,E2E-order-line
O100229,P000500,2,4,354.9,0.24,2024-03-01,E2E-order-line
O100229,P000896,3,3,196.57,0.25,2024-03-01,E2E-order-line
O100230,P000408,1,1,295.42,0.21,2024-03-01,E2E-order-line
O100230,P000490,2,3,328.58,0.24,2024-03-01,E2E-order-line
O100230,P000741,3,1,439.95,0.07,2024-03-01,E2E-order-line
O100230,P000655,4,5,106.67,0.15,2024-03-01,E2E-order-line
O100231,P000357,1,4,388.96,0.06,2024-03-01,E2E-order-line
O100231,P000102,2,2,446.78,0.11,2024-03-01,E2E-order-line
O100231,P000605,3,1,235.72,0.06,2024-03-01,E2E-order-line
O100231,P000881,4,3,409.62,0.13,2024-03-01,E2E-order-line
O100232,P000266,1,1,453.38,0.19,2024-03-01,E2E-order-line
O100232,P000830,2,1,458.36,0.0,2024-03-01,E2E-order-line
O100232,P000062,3,5,18.41,0.18,2024-03-01,E2E-order-line
O100232,P000755,4,5,284.63,0.18,2024-03-01,E2E-order-line
O100233,P000067,1,1,110.8,0.12,2024-03-01,E2E-order-line
O100233,P000891,2,1,42.12,0.01,2024-03-01,E2E-order-line
O100233,P000090,3,4,442.55,0.03,2024-03-01,E2E-order-line
O100233,P000571,4,3,38.95,0.12,2024-03-01,E2E-order-line
O100234,P000231,1,2,404.66,0.03,2024-03-01,E2E-order-line
O100235,P000973,1,2,34.59,0.12,2024-03-01,E2E-order-line
O100235,P000464,2,2,85.16,0.09,2024-03-01,E2E-order-line
O100235,P000700,3,1,13.68,0.06,2024-03-01,E2E-order-line
O100235,P000685,4,3,457.22,0.19,2024-03-01,E2E-order-line
O100236,P000948,1,1,290.04,0.08,2024-03-01,E2E-order-line
O100236,P000410,2,3,11.08,0.23,2024-03-01,E2E-order-line
O100237,P000931,1,5,9.05,0.0,2024-03-01,E2E-order-line
O100237,P000603,2,5,490.43,0.14,2024-03-01,E2E-order-line
O100238,P000778,1,2,156.14,0.01,2024-03-01,E2E-order-line
O100238,P000175,2,3,48.47,0.2,2024-03-01,E2E-order-line
O100238,P000357,3,5,374.4,0.04,2024-03-01,E2E-order-line
O100239,P000721,1,1,114.75,0.18,2024-03-01,E2E-order-line
O100239,P000332,2,3,144.02,0.13,2024-03-01,E2E-order-line
O100240,P000336,1,2,272.1,0.23,2024-03-01,E2E-order-line
O100240,P000526,2,2,313.83,0.02,2024-03-01,E2E-order-line
O100240,P000807,3,5,11.68,0.05,2024-03-01,E2E-order-line
O100240,P000928,4,1,464.22,0.16,2024-03-01,E2E-order-line
O100241,P000123,1,4,36.96,0.01,2024-03-01,E2E-order-line
O100242,P000824,1,2,465.92,0.01,2024-03-01,E2E-order-line
O100243,P000133,1,1,314.36,0.05,2024-03-01,E2E-order-line
O100244,P001036,1,3,44.92,0.2,2024-03-01,E2E-order-line
O100244,P000226,2,5,282.19,0.14,2024-03-01,E2E-order-line
O100244,P000481,3,2,225.96,0.18,2024-03-01,E2E-order-line
O100245,P000715,1,3,163.34,0.08,2024-03-01,E2E-order-line
O100245,P000521,2,1,347.22,0.11,2024-03-01,E2E-order-line
O100245,P000041,3,4,476.02,0.06,2024-03-01,E2E-order-line
O100245,P000063,4,5,31.62,0.24,2024-03-01,E2E-order-line
O100246,P000138,1,4,401.41,0.23,2024-03-01,E2E-order-line
O100246,P000442,2,3,266.11,0.22,2024-03-01,E2E-order-line
O100246,P000358,3,4,427.4,0.05,2024-03-01,E2E-order-line
O100247,P001004,1,4,210.41,0.2,2024-03-01,E2E-order-line
O100248,P000044,1,5,281.78,0.18,2024-03-01,E2E-order-line
O100248,P000300,2,2,486.96,0.13,2024-03-01,E2E-order-line
O100248,P000318,3,1,44.15,0.04,2024-03-01,E2E-order-line
O100249,P000312,1,4,259.81,0.18,2024-03-01,E2E-order-line
O100250,P000366,1,2,89.26,0.17,2024-03-01,E2E-order-line
O100250,P000481,2,5,61.61,0.16,2024-03-01,E2E-order-line
O100250,P000977,3,5,320.62,0.23,2024-03-01,E2E-order-line
O100250,P000577,4,2,187.29,0.06,2024-03-01,E2E-order-line
O100251,P000830,1,5,184.58,0.01,2024-03-01,E2E-order-line
O100252,P000358,1,4,316.22,0.17,2024-03-01,E2E-order-line
O100252,P000483,2,1,494.99,0.01,2024-03-01,E2E-order-line
O100252,P000829,3,3,423.1,0.16,2024-03-01,E2E-order-line
O100252,P000189,4,4,443.57,0.2,2024-03-01,E2E-order-line
O100253,P000485,1,2,254.84,0.07,2024-03-01,E2E-order-line
O100253,P000595,2,4,116.22,0.15,2024-03-01,E2E-order-line
O100253,P000174,3,3,373.29,0.25,2024-03-01,E2E-order-line
O100253,P000360,4,3,104.35,0.17,2024-03-01,E2E-order-line
O100254,P000960,1,4,193.63,0.16,2024-03-01,E2E-order-line
O100254,P000239,2,2,336.99,0.06,2024-03-01,E2E-order-line
O100254,P000794,3,5,271.71,0.07,2024-03-01,E2E-order-line
O100255,P000804,1,2,81.85,0.22,2024-03-01,E2E-order-line
O100255,P000202,2,2,473.8,0.12,2024-03-01,E2E-order-line
O100255,P000681,3,5,204.58,0.03,2024-03-01,E2E-order-line
O100256,P000184,1,4,458.77,0.11,2024-03-01,E2E-order-line
O100257,P001008,1,5,104.03,0.16,2024-03-01,E2E-order-line
O100257,P000774,2,4,455.01,0.06,2024-03-01,E2E-order-line
O100258,P000405,1,2,282.4,0.07,2024-03-01,E2E-order-line
O100258,P000198,2,5,338.33,0.15,2024-03-01,E2E-order-line
O100258,P000763,3,2,329.33,0.25,2024-03-01,E2E-order-line
O100259,P000209,1,5,66.78,0.06,2024-03-01,E2E-order-line
O100259,P000294,2,4,292.43,0.17,2024-03-01,E2E-order-line
O100259,P000256,3,3,373.37,0.14,2024-03-01,E2E-order-line
O100259,P000203,4,4,17.74,0.03,2024-03-01,E2E-order-line
O100260,P000339,1,1,238.52,0.17,2024-03-01,E2E-order-line
O100260,P000006,2,3,46.73,0.14,2024-03-01,E2E-order-line
O100261,P000404,1,1,314.47,0.14,2024-03-01,E2E-order-line
O100261,P000321,2,1,391.46,0.12,2024-03-01,E2E-order-line
O100261,P000452,3,5,11.68,0.17,2024-03-01,E2E-order-line
O100262,P000216,1,2,18.25,0.18,2024-03-01,E2E-order-line
O100262,P000473,2,1,84.13,0.14,2024-03-01,E2E-order-line
O100262,P000649,3,4,270.53,0.04,2024-03-01,E2E-order-line
O100262,P000154,4,2,200.88,0.04,2024-03-01,E2E-order-line
O100263,P000713,1,3,29.31,0.03,2024-03-01,E2E-order-line
O100263,P000142,2,1,424.4,0.04,2024-03-01,E2E-order-line
O100263,P000971,3,5,459.44,0.12,2024-03-01,E2E-order-line
O100264,P000054,1,1,175.8,0.19,2024-03-01,E2E-order-line
O100265,P000783,1,3,65.41,0.09,2024-03-01,E2E-order-line
O100266,P000973,1,1,363.13,0.09,2024-03-01,E2E-order-line
O100266,P000980,2,3,200.57,0.17,2024-03-01,E2E-order-line
O100266,P000448,3,3,199.54,0.13,2024-03-01,E2E-order-line
O100267,P000188,1,1,55.52,0.14,2024-03-01,E2E-order-line
O100267,P000974,2,5,51.75,0.2,2024-03-01,E2E-order-line
O100267,P000124,3,5,74.97,0.09,2024-03-01,E2E-order-line
O100267,P000276,4,5,299.75,0.1,2024-03-01,E2E-order-line
O100268,P000275,1,2,140.06,0.21,2024-03-01,E2E-order-line
O100268,P000254,2,1,254.11,0.24,2024-03-01,E2E-order-line
O100268,P000389,3,2,159.35,0.13,2024-03-01,E2E-order-line
O100268,P000644,4,1,230.02,0.03,2024-03-01,E2E-order-line
O100269,P000173,1,2,130.76,0.05,2024-03-01,E2E-order-line
O100269,P000817,2,1,306.58,0.18,2024-03-01,E2E-order-line
O100270,P000599,1,4,326.56,0.12,2024-03-01,E2E-order-line
O100270,P000985,2,2,434.1,0.03,2024-03-01,E2E-order-line
O100270,P000365,3,1,204.03,0.22,2024-03-01,E2E-order-line
O100270,P000279,4,1,295.68,0.07,2024-03-01,E2E-order-line
O100271,P000554,1,5,250.35,0.17,2024-03-01,E2E-order-line
O100271,P000182,2,1,293.78,0.2,2024-03-01,E2E-order-line
O100271,P000680,3,3,288.09,0.14,2024-03-01,E2E-order-line
O100272,P000743,1,2,376.4,0.02,2024-03-01,E2E-order-line
O100273,P000555,1,2,449.77,0.13,2024-03-01,E2E-order-line
O100274,P000430,1,4,265.9,0.2,2024-03-01,E2E-order-line
O100274,P000587,2,1,166.88,0.09,2024-03-01,E2E-order-line
O100274,P000500,3,3,35.3,0.09,2024-03-01,E2E-order-line
O100275,P000881,1,5,185.06,0.09,2024-03-01,E2E-order-line
O100276,P000929,1,4,64.15,0.06,2024-03-01,E2E-order-line
O100277,P000670,1,4,397.5,0.04,2024-03-01,E2E-order-line
O100277,P000304,2,2,172.25,0.13,2024-03-01,E2E-order-line
O100277,P000421,3,2,138.27,0.01,2024-03-01,E2E-order-line
O100278,P000888,1,4,54.93,0.18,2024-03-01,E2E-order-line
O100278,P000937,2,3,337.6,0.18,2024-03-01,E2E-order-line
O100279,P000160,1,2,137.99,0.21,2024-03-01,E2E-order-line
O100279,P000360,2,3,382.81,0.02,2024-03-01,E2E-order-line
O100279,P000252,3,4,296.68,0.08,2024-03-01,E2E-order-line
O100279,P000862,4,1,207.67,0.07,2024-03-01,E2E-order-line
O100280,P000493,1,3,176.48,0.04,2024-03-01,E2E-order-line
O100280,P000184,2,3,417.64,0.19,2024-03-01,E2E-order-line
O100281,P000076,1,5,54.04,0.11,2024-03-01,E2E-order-line
O100282,P000663,1,1,330.43,0.18,2024-03-01,E2E-order-line
O100283,P001006,1,4,185.48,0.21,2024-03-01,E2E-order-line
O100283,P000591,2,2,321.93,0.08,2024-03-01,E2E-order-line
O100284,P000353,1,2,133.66,0.11,2024-03-01,E2E-order-line
O100284,P000891,2,4,490.81,0.01,2024-03-01,E2E-order-line
O100285,P000623,1,5,347.73,0.16,2024-03-01,E2E-order-line
O100285,P000735,2,1,271.16,0.21,2024-03-01,E2E-order-line
O100286,P000537,1,3,451.18,0.01,2024-03-01,E2E-order-line
O100287,P000145,1,1,188.85,0.13,2024-03-01,E2E-order-line
O100287,P000663,2,5,285.94,0.0,2024-03-01,E2E-order-line
O100287,P000728,3,1,214.77,0.15,2024-03-01,E2E-order-line
O100287,P000563,4,2,67.82,0.19,2024-03-01,E2E-order-line
O100288,P000150,1,5,79.06,0.01,2024-03-01,E2E-order-line
O100288,P000395,2,2,391.73,0.06,2024-03-01,E2E-order-line
O100289,P000288,1,2,241.09,0.18,2024-03-01,E2E-order-line
O100290,P000836,1,2,284.72,0.15,2024-03-01,E2E-order-line
O100291,P000006,1,4,348.37,0.15,2024-03-01,E2E-order-line
O100292,P000993,1,1,328.99,0.1,2024-03-01,E2E-order-line
O100293,P000820,1,4,306.39,0.05,2024-03-01,E2E-order-line
O100294,P000459,1,5,319.3,0.19,2024-03-01,E2E-order-line
O100295,P000165,1,3,93.12,0.04,2024-03-01,E2E-order-line
O100295,P001035,2,2,22.93,0.13,2024-03-01,E2E-order-line
O100295,P000898,3,2,470.73,0.22,2024-03-01,E2E-order-line
O100295,P000668,4,5,332.4,0.12,2024-03-01,E2E-order-line
O100296,P000183,1,4,419.4,0.04,2024-03-01,E2E-order-line
O100297,P000826,1,5,138.53,0.01,2024-03-01,E2E-order-line
O100297,P000907,2,3,11.52,0.15,2024-03-01,E2E-order-line
O100297,P000455,3,2,87.37,0.22,2024-03-01,E2E-order-line
O100297,P000692,4,1,393.63,0.24,2024-03-01,E2E-order-line
O100298,P000598,1,3,146.75,0.23,2024-03-01,E2E-order-line
O100298,P000317,2,1,25.91,0.02,2024-03-01,E2E-order-line
O100298,P000222,3,3,84.18,0.08,2024-03-01,E2E-order-line
O100298,P000622,4,4,218.72,0.05,2024-03-01,E2E-order-line
O100299,P000260,1,2,364.64,0.07,2024-03-01,E2E-order-line
O100299,P000862,2,5,115.44,0.07,2024-03-01,E2E-order-line
O100299,P000609,3,3,222.22,0.04,2024-03-01,E2E-order-line
O100299,P001001,4,2,13.2,0.25,2024-03-01,E2E-order-line
O100300,P000596,1,4,136.28,0.15,2024-03-01,E2E-order-line
O100301,P000784,1,5,10.48,0.17,2024-03-01,E2E-order-line
O100301,P000358,2,3,458.22,0.04,2024-03-01,E2E-order-line
O100301,P000238,3,4,454.49,0.08,2024-03-01,E2E-order-line
O100301,P000375,4,3,225.45,0.08,2024-03-01,E2E-order-line
O100302,P000154,1,2,266.91,0.19,2024-03-01,E2E-order-line
O100302,P000720,2,4,225.3,0.14,2024-03-01,E2E-order-line
O100302,P000700,3,1,248.66,0.02,2024-03-01,E2E-order-line
O100303,P000083,1,4,401.78,0.18,2024-03-01,E2E-order-line
O100303,P000986,2,3,60.0,0.21,2024-03-01,E2E-order-line
O100303,P000029,3,2,315.74,0.21,2024-03-01,E2E-order-line
O100303,P000294,4,3,447.71,0.23,2024-03-01,E2E-order-line
O100304,P000432,1,1,473.66,0.15,2024-03-01,E2E-order-line
O100304,P000183,2,4,463.35,0.15,2024-03-01,E2E-order-line
O100305,P000440,1,3,486.0,0.17,2024-03-01,E2E-order-line
O100305,P000835,2,2,81.01,0.11,2024-03-01,E2E-order-line
O100305,P000200,3,4,240.95,0.02,2024-03-01,E2E-order-line
O100305,P000306,4,4,358.77,0.18,2024-03-01,E2E-order-line
O100306,P000266,1,5,146.46,0.24,2024-03-01,E2E-order-line
O100307,P000009,1,5,346.95,0.19,2024-03-01,E2E-order-line
O100308,P000308,1,2,130.79,0.1,2024-03-01,E2E-order-line
O100308,P000163,2,3,444.27,0.19,2024-03-01,E2E-order-line
O100308,P000631,3,2,13.87,0.16,2024-03-01,E2E-order-line
O100308,P000276,4,1,77.88,0.03,2024-03-01,E2E-order-line
O100309,P000781,1,5,31.66,0.04,2024-03-01,E2E-order-line
O100309,P000231,2,5,162.51,0.19,2024-03-01,E2E-order-line
O100309,P000779,3,3,183.84,0.25,2024-03-01,E2E-order-line
O100309,P000028,4,5,480.45,0.01,2024-03-01,E2E-order-line
O100310,P000372,1,1,234.89,0.06,2024-03-01,E2E-order-line
O100310,P000108,2,2,499.64,0.24,2024-03-01,E2E-order-line
O100311,P000448,1,3,166.74,0.22,2024-03-01,E2E-order-line
O100311,P000706,2,4,33.11,0.05,2024-03-01,E2E-order-line
O100312,P000436,1,1,120.8,0.03,2024-03-01,E2E-order-line
O100312,P000079,2,4,66.5,0.06,2024-03-01,E2E-order-line
O100313,P000078,1,1,272.77,0.21,2024-03-01,E2E-order-line
O100313,P000747,2,1,15.57,0.13,2024-03-01,E2E-order-line
O100313,P000411,3,3,71.8,0.22,2024-03-01,E2E-order-line
O100313,P000992,4,1,442.81,0.14,2024-03-01,E2E-order-line
O100314,P000099,1,2,180.72,0.17,2024-03-01,E2E-order-line
O100315,P001035,1,3,399.59,0.07,2024-03-01,E2E-order-line
O100315,P000483,2,2,353.55,0.02,2024-03-01,E2E-order-line
O100315,P001030,3,1,164.14,0.13,2024-03-01,E2E-order-line
O100315,P000909,4,3,117.79,0.02,2024-03-01,E2E-order-line
O100316,P000411,1,5,278.77,0.12,2024-03-01,E2E-order-line
O100317,P000005,1,2,68.4,0.19,2024-03-01,E2E-order-line
O100317,P001040,2,5,298.16,0.22,2024-03-01,E2E-order-line
O100317,P000812,3,4,5.32,0.06,2024-03-01,E2E-order-line
O100317,P000458,4,3,465.1,0.22,2024-03-01,E2E-order-line
O100318,P000503,1,5,190.19,0.18,2024-03-01,E2E-order-line
O100319,P000360,1,4,189.69,0.13,2024-03-01,E2E-order-line
O100319,P001009,2,2,313.24,0.05,2024-03-01,E2E-order-line
O100320,P000943,1,5,56.19,0.08,2024-03-01,E2E-order-line
O100321,P000050,1,1,126.81,0.1,2024-03-01,E2E-order-line
O100322,P000705,1,1,382.68,0.21,2024-03-01,E2E-order-line
O100323,P000964,1,3,351.08,0.02,2024-03-01,E2E-order-line
O100323,P000320,2,2,21.91,0.23,2024-03-01,E2E-order-line
O100324,P000536,1,2,13.96,0.09,2024-03-01,E2E-order-line
O100324,P000052,2,3,244.41,0.02,2024-03-01,E2E-order-line
O100324,P000937,3,4,473.36,0.04,2024-03-01,E2E-order-line
O100324,P000379,4,3,315.02,0.11,2024-03-01,E2E-order-line
O100325,P000208,1,4,151.96,0.14,2024-03-01,E2E-order-line
O100325,P000114,2,1,389.79,0.0,2024-03-01,E2E-order-line
